Type,Timestamp,X,Y,Z,Gyro_X,Gyro_Y,Gyro_Z
ags,27635810,-929,-1091,11119,-33,78,-102
ags,27635820,-922,-1118,11136,-9,105,-96
ags,27635830,-880,-1105,11083,-6,84,-102
ags,27635840,-870,-1103,11114,-27,53,-111
ags,27635850,-939,-1125,11114,-24,84,-108
ags,27635860,-956,-1091,11144,-30,84,-93
ags,27635870,-917,-1086,11063,-24,50,-114
ags,27635880,-936,-1118,11200,-18,69,-105
ags,27635890,-922,-1044,11114,-33,75,-111
ags,27635900,-919,-1120,11078,-33,53,-99
ags,27635910,-892,-1093,11100,-9,75,-117
ags,27635920,-917,-1081,11127,-27,78,-102
ags,27635930,-870,-1081,11080,-12,63,-105
ags,27635940,-914,-1105,11078,-30,93,-114
ags,27635950,-909,-1079,11136,-21,69,-108
ags,27635960,-941,-1086,11110,-27,53,-132
ags,27635970,-929,-1115,11073,-15,75,-108
ags,27635980,-926,-1118,11085,-18,72,-108
ags,27635990,-905,-1105,11078,-21,75,-102
ags,27636000,-922,-1086,11161,-21,75,-102
ags,27636010,-919,-1110,11139,-12,78,-102
ags,27636020,-922,-1042,11100,-9,60,-105
ags,27636030,-905,-1088,11095,-27,66,-86
ags,27636040,-931,-1083,11132,-12,69,-111
ags,27636050,-934,-1076,11151,-21,56,-114
ags,27636060,-931,-1091,11088,-18,66,-114
ags,27636070,-914,-1086,11051,-15,99,-120
ags,27636080,-924,-1079,11154,-15,69,-114
ags,27636090,-902,-1144,11124,-18,44,-126
ags,27636100,-905,-1083,11097,-27,72,-105
ags,27636110,-912,-1140,11019,-12,53,-93
ags,27636120,-902,-1120,11088,-21,78,-111
ags,27636130,-941,-1096,11117,-33,63,-108
ags,27636140,-895,-1122,11110,-9,41,-105
ags,27636150,-929,-1093,11061,-27,66,-102
ags,27636160,-926,-1064,11110,-37,66,-117
ags,27636170,-909,-1105,11114,-15,63,-108
ags,27636180,-956,-1108,11100,-18,75,-90
ags,27636190,-917,-1093,11146,-24,47,-105
ags,27636200,-895,-1088,11180,-15,63,-102
ags,27636210,-905,-1115,11149,-24,72,-114
ags,27636220,-870,-1044,11146,-12,69,-99
ags,27636230,-922,-1081,11136,-27,78,-93
ags,27636240,-905,-1098,11068,-18,66,-117
ags,27636250,-948,-1083,11088,-12,81,-102
ags,27636260,-890,-1130,11061,-9,90,-108
ags,27636270,-929,-1115,11088,-18,78,-99
ags,27636280,-863,-1069,11080,-3,60,-105
ags,27636290,-875,-1071,11149,-24,60,-96
ags,27636300,-929,-1103,11110,-18,63,-108
ags,27636310,-948,-1083,11075,-27,81,-96
ags,27636320,-922,-1098,11110,-21,63,-99
ags,27636330,-909,-1052,11068,6,53,-99
ags,27636340,-966,-1083,11058,-12,75,-117
ags,27636350,-922,-1074,11136,-24,78,-108
ags,27636360,-936,-1093,11149,-49,60,-108
ags,27636370,-929,-1098,11112,-18,60,-111
ags,27636380,-929,-1069,11163,-24,53,-102
ags,27636390,-919,-1100,11049,-37,60,-129
ags,27636400,-956,-1091,11107,-40,96,-105
ags,27636410,-919,-1108,11085,-27,66,-111
ags,27636420,-905,-1076,11100,-30,50,-117
ags,27636430,-905,-1103,11122,-9,69,-90
ags,27636440,-931,-1083,11095,-30,66,-117
ags,27636450,-953,-1091,11085,-37,69,-86
ags,27636460,-907,-1091,11107,-24,47,-93
ags,27636470,-885,-1115,11039,-33,90,-108
ags,27636480,-953,-1086,11144,-24,105,-105
ags,27636490,-909,-1042,11151,-27,63,-105
ags,27636500,-924,-1086,11056,-21,53,-105
ags,27636510,-909,-1096,11041,-33,84,-123
ags,27636520,-892,-1088,11083,-37,66,-114
ags,27636530,-966,-1108,11090,-12,66,-102
ags,27636540,-944,-1096,11049,-12,102,-99
ags,27636550,-917,-1100,11132,-37,63,-105
ags,27636560,-917,-1127,11095,-37,81,-117
ags,27636570,-931,-1096,11156,-18,81,-123
ags,27636580,-919,-1047,11085,3,84,-117
ags,27636590,-939,-1108,11071,-30,66,-99
ags,27636600,-909,-1079,11114,-27,90,-108
ags,27636610,-897,-1049,11078,-43,69,-117
ags,27636620,-953,-1057,11110,-27,84,-117
ags,27636630,-900,-1098,11027,-12,72,-111
ags,27636640,-926,-1091,11112,-12,66,-93
ags,27636650,-936,-1091,11114,-9,78,-93
ags,27636660,-929,-1069,11075,-15,75,-105
ags,27636670,-902,-1105,11122,-27,50,-105
ags,27636680,-929,-1096,11058,-12,81,-93
ags,27636690,-966,-1115,11119,-24,75,-114
ags,27636700,-883,-1108,11149,-12,72,-105
ags,27636710,-863,-1061,11058,-18,81,-108
ags,27636720,-912,-1096,11136,-18,93,-102
ags,27636730,-956,-1125,11107,-27,47,-114
ags,27636740,-895,-1096,11146,-18,63,-111
ags,27636750,-853,-1064,11078,-24,81,-114
ags,27636760,-905,-1103,11100,-3,84,-93
ags,27636770,-946,-1091,11122,-40,72,-108
ags,27636780,-929,-1064,11090,-21,63,-108
ags,27636790,-907,-1125,11073,-3,53,-105
ags,27636800,-924,-1035,11066,-12,66,-120
ags,27636810,-905,-1086,11127,-46,63,-99
ags,27636820,-885,-1132,11149,-37,50,-120
ags,27636830,-968,-1105,11092,-18,93,-96
ags,27636840,-900,-1091,11141,-12,66,-105
ags,27636850,-897,-1098,11124,-15,72,-93
ags,27636860,-919,-1098,11149,-37,90,-120
ags,27636870,-926,-1076,11173,-43,50,-129
ags,27636880,-907,-1098,11022,-24,66,-93
ags,27636890,-939,-1108,11110,-33,66,-96
ags,27636900,-905,-1115,11073,-21,99,-105
ags,27636910,-900,-1096,11092,-30,66,-99
ags,27636920,-905,-1093,11151,-18,72,-99
ags,27636930,-941,-1057,11090,-15,56,-108
ags,27636940,-890,-1091,11119,-27,72,-96
ags,27636950,-914,-1098,11134,-24,63,-108
ags,27636960,-953,-1098,11095,-21,84,-105
ags,27636970,-931,-1088,11161,-9,63,-114
ags,27636980,-883,-1098,11105,-12,53,-99
ags,27636990,-912,-1081,11100,-33,87,-114
ags,27637000,-958,-1093,11085,-55,78,-93
ags,27637010,-900,-1083,11175,-24,35,-129
ags,27637020,-917,-1118,11051,-18,87,-93
ags,27637030,-917,-1057,11085,-3,66,-108
ags,27637040,-931,-1027,11061,-21,66,-102
ags,27637050,-917,-1110,11073,-55,38,-96
ags,27637060,-914,-1105,11124,-46,69,-114
geo,27630190,343,-37,-703
geo,27630200,352,-33,-706
geo,27630210,350,-38,-708
geo,27630220,353,-40,-706
geo,27630230,352,-40,-699
geo,27630241,353,-43,-699
geo,27630251,356,-42,-704
geo,27630261,355,-40,-709
geo,27630271,355,-38,-702
geo,27630281,350,-38,-701
geo,27630291,342,-23,-716
geo,27630301,350,-40,-708
geo,27630311,352,-37,-706
geo,27630321,356,-42,-707
geo,27630331,340,-23,-741
geo,27630341,358,-42,-712
geo,27630351,337,-22,-746
geo,27630361,356,-47,-705
geo,27630371,352,-42,-713
geo,27630381,355,-45,-714
geo,27630391,353,-37,-709
geo,27630401,353,-40,-711
geo,27630411,352,-45,-701
geo,27630421,352,-47,-701
geo,27630431,353,-40,-706
geo,27630441,348,-45,-701
geo,27630451,352,-42,-706
geo,27630461,355,-43,-705
geo,27630471,350,-47,-699
geo,27630481,350,-37,-708
geo,27630491,345,-25,-741
geo,27630501,342,-23,-718
geo,27630511,353,-43,-706
geo,27630521,352,-43,-709
geo,27630531,342,-25,-718
geo,27630541,353,-42,-711
geo,27630551,353,-40,-706
geo,27630561,350,-42,-711
geo,27630571,350,-42,-709
geo,27630581,352,-40,-704
geo,27630591,355,-45,-710
geo,27630601,350,-48,-703
geo,27630611,353,-42,-704
geo,27630621,340,-23,-741
geo,27630631,348,-47,-703
geo,27630641,353,-48,-701
geo,27630651,352,-40,-706
geo,27630661,352,-45,-699
geo,27630671,352,-47,-701
geo,27630681,355,-43,-712
geo,27630690,350,-45,-704
geo,27630701,353,-40,-713
geo,27630711,350,-42,-696
geo,27630721,350,-47,-703
geo,27630731,350,-42,-709
geo,27630741,352,-45,-701
geo,27630751,356,-47,-705
geo,27630760,350,-43,-709
geo,27630771,353,-47,-701
geo,27630781,348,-48,-701
geo,27630791,348,-45,-708
geo,27630800,352,-45,-706
geo,27630810,352,-47,-706
geo,27630820,352,-43,-711
geo,27630831,352,-45,-706
geo,27630841,352,-40,-711
geo,27630851,353,-47,-701
geo,27630861,355,-47,-704
geo,27630870,353,-42,-709
geo,27630880,353,-43,-708
geo,27630890,350,-42,-708
geo,27630900,353,-38,-708
geo,27630911,353,-40,-708
geo,27630920,353,-40,-709
geo,27630930,352,-43,-708
geo,27630940,355,-43,-704
geo,27630950,342,-27,-744
geo,27630960,350,-47,-709
geo,27630970,340,-25,-719
geo,27630980,353,-42,-709
geo,27630990,350,-47,-711
geo,27631000,350,-45,-709
geo,27631010,355,-43,-709
geo,27631021,355,-45,-712
geo,27631030,356,-48,-702
geo,27631040,348,-40,-709
geo,27631050,355,-45,-702
geo,27631060,352,-42,-703
geo,27631071,355,-40,-710
geo,27631080,353,-47,-703
geo,27631090,352,-43,-709
geo,27631100,353,-43,-713
geo,27631110,348,-45,-706
geo,27631120,353,-43,-711
geo,27631130,343,-25,-726
geo,27631140,347,-43,-708
geo,27631150,353,-40,-709
geo,27631161,353,-43,-709
geo,27631171,352,-43,-711
geo,27631181,353,-40,-711
geo,27631191,352,-40,-711
geo,27631201,350,-42,-711
geo,27631211,353,-45,-711
geo,27631221,355,-40,-709
geo,27631231,358,-43,-710
geo,27631241,352,-47,-711
geo,27631251,348,-42,-708
geo,27631261,350,-42,-709
geo,27631271,352,-40,-709
geo,27631281,340,-25,-744
geo,27631291,352,-45,-709
geo,27631301,353,-42,-711
geo,27631311,352,-45,-711
geo,27631321,352,-43,-711
geo,27631331,352,-38,-708
geo,27631341,355,-43,-707
geo,27631351,353,-45,-709
geo,27631361,353,-42,-711
geo,27631371,350,-43,-706
geo,27631380,355,-48,-707
geo,27631391,355,-42,-709
geo,27631401,352,-45,-708
geo,27631411,348,-42,-706
geo,27631421,353,-40,-709
geo,27631431,352,-42,-713
geo,27631441,352,-42,-711
geo,27631450,353,-45,-711
geo,27631461,350,-45,-709
geo,27631471,350,-40,-711
geo,27631481,352,-42,-711
geo,27631490,353,-45,-703
geo,27631501,355,-45,-704
geo,27631510,352,-42,-708
geo,27631521,342,-27,-749
geo,27631531,350,-45,-711
geo,27631541,352,-42,-711
geo,27631551,352,-43,-708
geo,27631560,348,-43,-708
geo,27631570,352,-40,-711
geo,27631580,353,-45,-708
geo,27631590,352,-42,-709
geo,27631600,352,-42,-711
geo,27631610,353,-45,-704
geo,27631620,353,-45,-709
geo,27631630,353,-47,-703
geo,27631640,343,-22,-748
geo,27631650,353,-43,-709
geo,27631661,358,-45,-704
geo,27631670,355,-40,-710
geo,27631680,353,-45,-711
geo,27631690,355,-45,-704
geo,27631700,355,-38,-710
geo,27631711,355,-42,-710
geo,27631720,352,-40,-708
geo,27631730,350,-40,-708
geo,27631740,350,-43,-703
geo,27631750,352,-45,-708
geo,27631760,352,-42,-708
geo,27631770,353,-43,-709
geo,27631780,338,-27,-741
geo,27631790,353,-40,-709
geo,27631800,353,-45,-704
geo,27631810,353,-47,-701
geo,27631820,355,-35,-712
geo,27631830,350,-47,-711
geo,27631840,353,-43,-709
geo,27631851,352,-43,-711
geo,27631861,352,-43,-704
geo,27631871,353,-42,-709
geo,27631881,350,-48,-704
geo,27631891,355,-43,-705
geo,27631901,352,-40,-713
geo,27631911,355,-47,-702
geo,27631921,352,-42,-711
geo,27631931,342,-28,-746
geo,27631941,353,-45,-713
geo,27631951,352,-45,-709
geo,27631961,352,-48,-709
geo,27631971,352,-47,-703
geo,27631981,353,-45,-708
geo,27631991,352,-47,-704
geo,27632001,353,-47,-706
geo,27632011,342,-25,-751
geo,27632021,353,-45,-713
geo,27632031,360,-50,-707
geo,27632041,353,-40,-713
geo,27632051,350,-50,-708
geo,27632061,342,-32,-744
geo,27632070,353,-43,-708
geo,27632080,348,-43,-709
geo,27632091,352,-47,-709
geo,27632101,350,-47,-713
geo,27632111,352,-42,-701
geo,27632121,353,-42,-709
geo,27632131,353,-47,-704
geo,27632141,356,-45,-710
geo,27632151,353,-42,-709
geo,27632160,353,-38,-709
geo,27632171,353,-47,-703
geo,27632180,348,-47,-709
geo,27632191,355,-48,-702
geo,27632200,347,-45,-706
geo,27632211,355,-43,-710
geo,27632221,353,-48,-706
geo,27632231,348,-42,-713
geo,27632240,342,-27,-746
geo,27632250,352,-48,-703
geo,27632260,350,-43,-709
geo,27632270,342,-30,-746
geo,27632280,350,-43,-703
geo,27632290,353,-45,-709
geo,27632301,343,-30,-746
geo,27632310,353,-45,-709
geo,27632320,356,-43,-712
geo,27632330,352,-47,-701
geo,27632340,355,-48,-707
geo,27632351,356,-42,-714
geo,27632360,356,-43,-709
geo,27632370,352,-47,-713
geo,27632380,355,-43,-714
geo,27632390,355,-50,-705
geo,27632400,352,-47,-711
geo,27632410,340,-27,-744
geo,27632420,353,-47,-704
geo,27632430,355,-43,-712
geo,27632440,353,-47,-708
geo,27632450,350,-47,-704
geo,27632461,356,-40,-710
geo,27632470,350,-42,-708
geo,27632480,352,-42,-708
geo,27632490,353,-45,-711
geo,27632500,348,-48,-711
geo,27632510,355,-43,-709
geo,27632520,352,-45,-703
geo,27632530,350,-43,-706
geo,27632541,340,-23,-746
geo,27632551,353,-47,-704
geo,27632561,350,-47,-703
geo,27632571,352,-47,-708
geo,27632581,352,-48,-703
geo,27632591,353,-47,-703
geo,27632601,353,-43,-711
geo,27632611,355,-48,-704
geo,27632621,355,-45,-714
geo,27632631,353,-48,-701
geo,27632641,353,-47,-704
geo,27632651,352,-43,-709
geo,27632661,355,-47,-704
geo,27632671,356,-47,-704
geo,27632681,353,-47,-709
geo,27632691,348,-45,-704
geo,27632701,355,-47,-704
geo,27632711,353,-43,-708
geo,27632721,352,-50,-703
geo,27632731,353,-47,-704
geo,27632741,356,-43,-714
geo,27632751,355,-47,-705
geo,27632761,350,-45,-708
geo,27632770,353,-43,-704
geo,27632781,343,-25,-748
geo,27632791,352,-47,-714
geo,27632801,355,-47,-707
geo,27632811,355,-43,-707
geo,27632821,355,-47,-714
geo,27632831,355,-47,-712
geo,27632841,350,-48,-709
geo,27632850,352,-43,-709
geo,27632861,348,-45,-711
geo,27632871,342,-30,-748
geo,27632880,353,-45,-711
geo,27632890,353,-40,-709
geo,27632901,352,-45,-709
geo,27632911,355,-42,-710
geo,27632921,353,-43,-711
geo,27632930,345,-28,-748
geo,27632941,353,-43,-711
geo,27632950,353,-45,-706
geo,27632960,340,-27,-746
geo,27632970,353,-43,-703
geo,27632980,356,-48,-707
geo,27632991,347,-25,-744
geo,27633000,353,-42,-703
geo,27633010,343,-28,-746
geo,27633020,355,-50,-705
geo,27633030,353,-42,-706
geo,27633040,350,-47,-711
geo,27633050,350,-48,-703
geo,27633060,355,-45,-707
geo,27633070,347,-27,-746
geo,27633080,353,-48,-704
geo,27633090,352,-43,-713
geo,27633101,358,-43,-710
geo,27633110,343,-28,-749
geo,27633120,352,-47,-711
geo,27633130,353,-40,-706
geo,27633140,353,-48,-709
geo,27633151,353,-42,-711
geo,27633160,353,-47,-704
geo,27633170,356,-43,-709
geo,27633180,350,-47,-711
geo,27633190,352,-40,-708
geo,27633200,347,-27,-748
geo,27633210,350,-47,-709
geo,27633220,355,-43,-714
geo,27633231,338,-45,-721
geo,27633241,352,-42,-709
geo,27633251,353,-40,-708
geo,27633261,356,-45,-712
geo,27633271,353,-48,-706
geo,27633281,352,-47,-706
geo,27633291,340,-28,-743
geo,27633301,352,-47,-704
geo,27633311,345,-25,-748
geo,27633321,353,-45,-711
geo,27633331,353,-47,-703
geo,27633341,340,-27,-748
geo,27633351,355,-47,-714
geo,27633361,352,-48,-701
geo,27633371,352,-48,-711
geo,27633381,352,-48,-709
geo,27633391,352,-52,-703
geo,27633401,352,-47,-709
geo,27633411,353,-45,-704
geo,27633421,356,-42,-702
geo,27633430,353,-48,-711
geo,27633441,348,-42,-708
geo,27633451,352,-43,-718
geo,27633460,353,-43,-713
geo,27633471,353,-47,-711
geo,27633481,352,-42,-708
geo,27633491,340,-23,-744
geo,27633501,352,-48,-701
geo,27633511,353,-42,-711
geo,27633521,353,-47,-711
geo,27633530,353,-50,-704
geo,27633540,353,-42,-708
geo,27633551,353,-50,-703
geo,27633561,348,-47,-704
geo,27633570,352,-43,-709
geo,27633581,356,-47,-704
geo,27633590,352,-47,-703
geo,27633601,352,-43,-711
geo,27633611,350,-47,-701
geo,27633620,353,-45,-704
geo,27633631,353,-45,-711
geo,27633640,353,-48,-704
geo,27633650,352,-43,-713
geo,27633660,355,-50,-707
geo,27633670,352,-45,-711
geo,27633680,353,-45,-711
geo,27633690,353,-47,-703
geo,27633700,345,-27,-744
geo,27633710,352,-47,-709
geo,27633720,355,-45,-705
geo,27633730,352,-43,-706
geo,27633741,353,-43,-713
geo,27633750,353,-45,-704
geo,27633760,352,-50,-709
geo,27633770,352,-43,-711
geo,27633780,353,-43,-711
geo,27633791,356,-45,-710
geo,27633800,352,-40,-711
geo,27633810,355,-43,-709
geo,27633820,353,-45,-709
geo,27633830,356,-43,-714
geo,27633840,350,-43,-713
geo,27633850,353,-48,-713
geo,27633860,353,-45,-713
geo,27633870,353,-50,-706
geo,27633880,352,-50,-713
geo,27633890,352,-48,-704
geo,27633900,356,-43,-712
geo,27633910,358,-45,-712
geo,27633921,353,-45,-713
geo,27633931,352,-43,-706
geo,27633941,353,-45,-703
geo,27633951,345,-28,-744
geo,27633961,350,-45,-711
geo,27633971,353,-45,-709
geo,27633981,350,-45,-708
geo,27633991,352,-42,-713
geo,27634001,353,-48,-706
geo,27634011,352,-45,-704
geo,27634021,353,-42,-713
geo,27634031,355,-50,-705
geo,27634041,352,-42,-711
geo,27634051,352,-48,-706
geo,27634061,353,-47,-711
geo,27634071,345,-30,-748
geo,27634081,353,-42,-711
geo,27634091,353,-43,-709
geo,27634101,353,-47,-711
geo,27634111,353,-48,-701
geo,27634121,352,-43,-709
geo,27634131,352,-48,-711
geo,27634141,356,-45,-704
geo,27634150,342,-25,-744
geo,27634160,353,-42,-713
geo,27634171,353,-45,-708
geo,27634181,353,-40,-709
geo,27634191,353,-47,-704
geo,27634201,356,-50,-705
geo,27634210,353,-43,-708
geo,27634221,355,-47,-704
geo,27634231,352,-45,-704
geo,27634241,355,-45,-712
geo,27634251,353,-45,-703
geo,27634261,353,-43,-709
geo,27634271,355,-45,-712
geo,27634280,355,-47,-705
geo,27634291,353,-47,-709
geo,27634301,353,-47,-711
geo,27634310,356,-47,-704
geo,27634320,350,-42,-706
geo,27634330,355,-43,-710
geo,27634340,353,-47,-714
geo,27634350,356,-42,-709
geo,27634360,353,-45,-706
geo,27634370,353,-45,-706
geo,27634381,356,-43,-715
geo,27634390,353,-47,-706
geo,27634400,352,-47,-711
geo,27634410,353,-43,-709
geo,27634420,352,-43,-711
geo,27634431,355,-47,-710
geo,27634440,350,-42,-708
geo,27634450,361,-47,-704
geo,27634460,352,-40,-708
geo,27634470,352,-48,-703
geo,27634480,353,-48,-704
geo,27634490,355,-45,-712
geo,27634500,353,-43,-711
geo,27634510,353,-43,-708
geo,27634520,342,-27,-744
geo,27634530,353,-45,-713
geo,27634541,353,-42,-709
geo,27634550,345,-25,-743
geo,27634560,352,-42,-711
geo,27634570,355,-45,-712
geo,27634580,355,-48,-712
geo,27634590,356,-47,-707
geo,27634600,353,-45,-709
geo,27634610,355,-47,-712
geo,27634621,352,-42,-713
geo,27634631,353,-42,-709
geo,27634641,348,-28,-751
geo,27634651,353,-43,-709
geo,27634661,352,-43,-713
geo,27634671,353,-47,-713
geo,27634681,353,-47,-708
geo,27634691,355,-43,-714
geo,27634701,361,-45,-707
geo,27634711,353,-40,-711
geo,27634721,356,-50,-707
geo,27634731,342,-30,-748
geo,27634741,350,-42,-711
geo,27634751,348,-27,-748
geo,27634761,355,-45,-714
geo,27634771,355,-50,-714
geo,27634781,355,-47,-707
geo,27634791,353,-43,-713
geo,27634801,352,-47,-714
geo,27634811,352,-50,-709
geo,27634821,345,-32,-749
geo,27634831,348,-42,-709
geo,27634840,353,-47,-711
geo,27634850,353,-43,-713
geo,27634861,356,-43,-712
geo,27634871,352,-43,-703
geo,27634881,347,-28,-744
geo,27634891,355,-45,-712
geo,27634901,345,-27,-744
geo,27634911,353,-47,-711
geo,27634921,356,-43,-705
geo,27634931,356,-48,-714
geo,27634941,343,-30,-749
geo,27634950,350,-45,-703
geo,27634960,355,-50,-710
geo,27634970,345,-32,-748
geo,27634981,355,-48,-707
geo,27634991,353,-45,-708
geo,27635001,352,-45,-708
geo,27635010,353,-45,-704
geo,27635021,356,-45,-714
geo,27635030,356,-47,-709
geo,27635040,353,-45,-711
geo,27635050,353,-47,-711
geo,27635060,356,-43,-712
geo,27635071,353,-43,-709
geo,27635080,352,-45,-711
geo,27635090,355,-47,-712
geo,27635100,352,-43,-709
geo,27635110,356,-43,-705
geo,27635120,355,-45,-704
geo,27635130,352,-48,-708
geo,27635140,355,-45,-707
geo,27635150,352,-42,-706
geo,27635160,356,-42,-710
geo,27635170,352,-42,-701
geo,27635181,356,-45,-710
geo,27635190,353,-43,-704
geo,27635200,345,-28,-749
geo,27635210,353,-45,-709
geo,27635220,350,-43,-704
geo,27635231,356,-45,-700
geo,27635240,353,-45,-709
geo,27635250,353,-45,-708
geo,27635260,353,-42,-711
geo,27635270,352,-43,-709
geo,27635280,356,-45,-705
geo,27635290,355,-45,-707
geo,27635300,356,-48,-714
geo,27635311,350,-43,-701
geo,27635321,353,-45,-709
geo,27635331,353,-45,-703
geo,27635341,356,-43,-705
geo,27635351,355,-48,-710
geo,27635361,353,-45,-706
geo,27635371,352,-45,-711
geo,27635381,350,-43,-711
geo,27635391,355,-40,-707
geo,27635401,355,-43,-704
geo,27635411,352,-43,-709
geo,27635421,353,-43,-704
geo,27635431,353,-43,-711
geo,27635441,353,-42,-711
geo,27635451,352,-40,-711
geo,27635461,353,-45,-721
geo,27635471,355,-45,-712
geo,27635481,352,-42,-709
geo,27635491,352,-45,-711
geo,27635501,352,-45,-708
geo,27635510,353,-47,-699
geo,27635521,355,-45,-712
geo,27635531,352,-45,-706
geo,27635540,355,-45,-705
geo,27635551,356,-42,-710
geo,27635561,356,-45,-710
geo,27635571,353,-43,-714
geo,27635581,355,-45,-707
geo,27635591,353,-47,-703
geo,27635601,353,-45,-709
geo,27635611,352,-47,-704
geo,27635620,343,-28,-748
geo,27635631,348,-45,-711
geo,27635641,352,-43,-706
geo,27635650,347,-27,-746
geo,27635661,352,-43,-713
geo,27635671,355,-43,-707
geo,27635681,355,-47,-710
geo,27635691,356,-48,-710
geo,27635700,348,-45,-703
geo,27635711,358,-47,-712
geo,27635720,350,-40,-704
geo,27635730,355,-43,-714
geo,27635740,350,-28,-746
geo,27635750,355,-47,-704
geo,27635760,356,-45,-714
geo,27635770,353,-47,-711
geo,27635780,353,-47,-709
geo,27635790,353,-47,-704
geo,27635800,355,-38,-715
geo,27635810,355,-40,-712
geo,27635821,352,-43,-708
geo,27635830,353,-45,-701
geo,27635840,350,-43,-709
geo,27635850,355,-45,-712
geo,27635860,355,-47,-705
geo,27635871,361,-45,-707
geo,27635880,353,-45,-713
geo,27635890,353,-43,-704
geo,27635900,356,-45,-705
geo,27635910,355,-43,-712
geo,27635920,353,-48,-703
geo,27635930,352,-45,-706
geo,27635940,352,-47,-711
geo,27635950,358,-43,-707
geo,27635960,353,-48,-713
geo,27635970,355,-48,-712
geo,27635980,358,-48,-710
geo,27635990,355,-48,-710
geo,27636001,353,-47,-704
geo,27636011,350,-48,-709
geo,27636021,352,-43,-713
geo,27636031,355,-43,-714
geo,27636041,355,-47,-709
geo,27636051,355,-47,-712
geo,27636061,352,-42,-709
geo,27636071,352,-47,-709
geo,27636081,350,-45,-709
geo,27636091,355,-42,-702
geo,27636101,355,-45,-714
geo,27636111,353,-43,-704
geo,27636121,353,-45,-706
geo,27636131,355,-45,-710
geo,27636141,355,-42,-705
geo,27636151,353,-43,-711
geo,27636161,347,-27,-746
geo,27636171,355,-48,-712
geo,27636181,353,-45,-711
geo,27636191,356,-47,-710
geo,27636201,355,-47,-714
geo,27636211,353,-45,-713
geo,27636221,353,-45,-708
geo,27636230,355,-47,-710
geo,27636240,352,-43,-708
geo,27636251,353,-47,-713
geo,27636261,355,-40,-715
geo,27636271,350,-43,-711
geo,27636281,352,-37,-713
geo,27636291,350,-27,-746
geo,27636301,356,-45,-715
geo,27636311,353,-40,-713
geo,27636321,355,-42,-712
geo,27636331,350,-43,-713
geo,27636341,352,-47,-708
geo,27636351,352,-30,-751
geo,27636360,356,-45,-715
geo,27636371,352,-42,-711
geo,27636381,353,-45,-709
geo,27636390,353,-45,-713
geo,27636400,352,-45,-714
geo,27636410,345,-30,-749
geo,27636420,352,-45,-709
geo,27636430,355,-47,-710
geo,27636440,345,-32,-748
geo,27636450,358,-47,-712
geo,27636461,356,-45,-712
geo,27636470,353,-48,-711
geo,27636480,353,-48,-711
geo,27636490,353,-43,-709
geo,27636500,347,-27,-746
geo,27636511,358,-47,-712
geo,27636520,353,-47,-711
geo,27636530,353,-47,-713
geo,27636540,355,-43,-714
geo,27636550,355,-45,-712
geo,27636560,352,-45,-711
geo,27636570,348,-43,-709
geo,27636580,353,-45,-709
geo,27636590,353,-43,-708
geo,27636600,356,-48,-712
geo,27636610,355,-47,-709
geo,27636621,356,-45,-714
geo,27636630,353,-42,-708
geo,27636640,352,-38,-713
geo,27636650,352,-42,-709
geo,27636660,353,-45,-713
geo,27636670,352,-28,-746
geo,27636680,355,-43,-710
geo,27636690,355,-45,-712
geo,27636701,352,-45,-709
geo,27636711,356,-45,-710
geo,27636721,355,-45,-710
geo,27636731,348,-27,-744
geo,27636741,355,-40,-712
geo,27636751,355,-47,-712
geo,27636761,355,-48,-712
geo,27636771,352,-43,-714
geo,27636781,356,-45,-715
geo,27636791,353,-45,-714
geo,27636801,350,-45,-709
geo,27636811,355,-47,-712
geo,27636821,355,-45,-714
geo,27636831,356,-47,-709
geo,27636841,355,-47,-712
geo,27636851,353,-45,-713
geo,27636861,352,-47,-711
geo,27636871,352,-43,-708
geo,27636881,352,-43,-713
geo,27636891,350,-45,-709
geo,27636901,353,-45,-711
geo,27636911,353,-45,-711
geo,27636920,348,-28,-744
geo,27636930,356,-50,-712
geo,27636941,355,-43,-714
geo,27636951,355,-47,-704
geo,27636961,352,-47,-713
geo,27636971,352,-42,-713
geo,27636981,350,-43,-711
geo,27636991,356,-52,-712
geo,27637001,350,-28,-744
geo,27637010,352,-45,-708
geo,27637021,355,-47,-715
geo,27637030,353,-43,-708
geo,27637040,355,-48,-710
geo,27637050,352,-47,-711
geo,27637061,355,-45,-707
