Type,Timestamp,X,Y,Z,Gyro_X,Gyro_Y,Gyro_Z
geo,85201313,229,100,-505
geo,85201323,219,93,-489
geo,85201333,232,106,-489
geo,85201343,226,85,-486
geo,85201353,225,108,-475
geo,85201363,220,112,-487
geo,85201373,222,85,-498
geo,85201383,240,121,-502
geo,85201393,238,105,-487
geo,85201403,226,103,-486
geo,85201413,217,97,-475
geo,85201423,240,96,-486
geo,85201433,238,87,-483
geo,85201443,219,103,-493
geo,85201453,235,94,-495
geo,85201463,229,103,-481
geo,85201473,211,88,-493
geo,85201483,232,100,-486
geo,85201493,232,100,-505
geo,85201503,238,105,-499
geo,85201513,226,103,-493
geo,85201523,220,112,-475
geo,85201533,232,117,-493
geo,85201543,228,91,-492
geo,85201553,243,103,-498
geo,85201563,232,100,-481
geo,85201573,249,112,-504
geo,85201583,228,97,-492
geo,85201593,243,82,-498
geo,85201603,249,76,-487
geo,85201613,235,91,-499
geo,85201623,226,96,-489
geo,85201633,241,102,-478
geo,85201643,231,105,-487
geo,85201653,232,103,-498
geo,85201663,210,91,-499
geo,85201673,232,85,-486
