,RASI_X,RASI_Y,RASI_Z,LASI_X,LASI_Y,LASI_Z,RPSI_X,RPSI_Y,RPSI_Z,LPSI_X,LPSI_Y,LPSI_Z,RKNE_X,RKNE_Y,RKNE_Z,LKNE_X,LKNE_Y,LKNE_Z,RANK_X,RANK_Y,RANK_Z,LANK_X,LANK_Y,LANK_Z,RTOE_X,RTOE_Y,RTOE_Z,LTOE_X,LTOE_Y,LTOE_Z,RHEE_X,RHEE_Y,RHEE_Z,LHEE_X,LHEE_Y,LHEE_Z,RKNE2_X,RKNE2_Y,RKNE2_Z,LKNE2_X,LKNE2_Y,LKNE2_Z,RANK2_X,RANK2_Y,RANK2_Z,LANK2_X,LANK2_Y,LANK2_Z
968,-34.486,637.214,939.583,-34.836,402.697,950.192,126.268,562.964,968.136,127.865,474.68,972.057,70.626,676.038,474.047,69.084,349.645,476.437,124.644,677.929,80.778,118.162,351.314,79.973,-69.297,664.614,50.537,-71.256,366.158,51.42,184.888,619.369,57.649,183.052,401.019,49.686,72.585,569.223,454.924,74.471,460.389,469.239,102.47,592.592,100.219,85.349,437.437,101.797
969,-34.529,637.199,939.61,-34.856,402.677,950.182,126.231,562.957,968.144,127.84,474.661,972.06,70.665,675.947,473.98,69.047,349.665,476.428,124.665,677.939,80.728,118.193,351.277,80.026,-69.284,664.635,50.521,-71.256,366.158,51.42,184.89,619.35,57.641,183.081,400.931,49.706,72.585,569.182,454.966,74.449,460.411,469.232,102.462,592.603,100.195,85.34,437.404,101.836
970,-34.559,637.172,939.597,-34.869,402.701,950.189,126.213,562.973,968.13,127.795,474.798,972.043,70.573,676.005,474.082,69.077,349.662,476.44,124.706,677.913,80.747,118.192,351.278,80.001,-69.285,664.627,50.513,-71.254,366.109,51.418,184.88,619.361,57.655,183.047,400.94,49.723,72.565,569.25,454.932,74.44,460.411,469.246,102.459,592.591,100.204,85.334,437.391,101.813
971,-34.576,637.228,939.559,-34.916,402.683,950.171,126.144,562.96,968.158,127.753,474.755,972.041,70.614,675.909,474.067,69.047,349.626,476.439,124.703,677.933,80.787,118.162,351.314,79.973,-69.284,664.613,50.487,-71.27,366.109,51.417,184.869,619.373,57.676,183.053,401.013,49.634,72.563,569.265,454.932,74.409,460.33,469.245,102.448,592.598,100.207,85.4,437.437,101.784
972,-34.64,637.236,939.576,-34.936,402.661,950.152,126.116,562.947,968.172,127.724,474.665,972.068,70.593,675.877,473.997,69.071,349.642,476.447,124.629,677.94,80.743,118.158,351.286,79.996,-69.305,664.633,50.497,-71.256,366.158,51.42,184.854,619.395,57.657,183.077,400.896,49.702,72.522,569.229,454.932,74.48,460.389,469.225,102.457,592.562,100.238,85.319,437.388,101.838
973,-34.657,637.266,939.591,-34.955,402.646,950.151,126.073,562.967,968.164,127.695,474.786,972.066,70.554,675.958,474.026,69.05,349.661,476.411,124.66,677.885,80.714,118.159,351.28,79.969,-69.326,664.619,50.483,-71.272,366.11,51.461,184.907,619.368,57.643,183.085,400.967,49.685,72.555,569.183,454.948,74.41,460.354,469.201,102.454,592.578,100.224,85.348,437.414,101.819
974,-34.698,637.245,939.557,-34.989,402.649,950.142,126.037,562.988,968.188,127.647,474.716,972.049,70.553,675.967,474.064,69.022,349.628,476.437,124.665,677.847,80.724,118.194,351.271,79.999,-69.305,664.647,50.523,-71.257,366.135,51.441,184.883,619.399,57.652,183.079,400.937,49.733,72.556,569.184,454.977,74.468,460.427,469.269,102.483,592.577,100.227,85.332,437.407,101.788
975,-34.751,637.214,939.581,-35.022,402.616,950.128,126.027,562.928,968.184,127.607,474.77,972.079,70.52,675.985,474.106,69.014,349.633,476.44,124.615,677.864,80.722,118.162,351.314,79.973,-69.314,664.633,50.487,-71.304,366.181,51.398,184.912,619.385,57.649,183.083,400.973,49.713,72.51,569.208,454.95,74.42,460.37,469.253,102.459,592.555,100.254,85.339,437.421,101.811
976,-34.812,637.21,939.557,-35.057,402.64,950.14,125.945,562.935,968.182,127.577,474.725,972.066,70.529,675.924,474.038,69.015,349.616,476.432,124.629,677.888,80.757,118.165,351.349,79.977,-69.299,664.622,50.506,-71.259,366.207,51.422,184.873,619.38,57.672,183.085,400.966,49.71,72.514,569.194,454.979,74.409,460.433,469.254,102.444,592.573,100.248,85.342,437.424,101.775
977,-34.827,637.261,939.558,-35.068,402.601,950.11,125.923,562.989,968.201,127.555,474.771,972.078,70.463,676.002,474.141,68.978,349.634,476.42,124.608,677.89,80.776,118.159,351.28,79.969,-69.284,664.594,50.516,-71.259,366.206,51.38,184.889,619.398,57.665,183.079,400.937,49.733,72.517,569.19,454.962,74.389,460.392,469.26,102.488,592.558,100.244,85.343,437.45,101.809
978,-34.881,637.192,939.551,-35.099,402.564,950.114,125.894,562.947,968.204,127.498,474.699,972.101,70.442,675.978,474.11,68.978,349.636,476.424,124.607,677.918,80.733,118.162,351.314,79.973,-69.299,664.637,50.494,-71.226,366.135,51.443,184.887,619.372,57.654,183.054,401.011,49.707,72.485,569.237,454.946,74.369,460.351,469.267,102.464,592.598,100.234,85.324,437.375,101.827
979,-34.92,637.166,939.556,-35.111,402.588,950.104,125.851,562.945,968.231,127.503,474.771,972.076,70.447,675.915,474.123,68.935,349.644,476.411,124.581,677.906,80.757,118.16,351.278,80.017,-69.278,664.644,50.5,-71.255,366.11,51.461,184.898,619.376,57.694,183.083,400.972,49.737,72.505,569.21,454.938,74.358,460.414,469.267,102.459,592.593,100.228,85.29,437.358,101.801
980,-34.992,637.144,939.555,-35.15,402.553,950.092,125.822,562.986,968.233,127.445,474.801,972.102,70.414,675.98,474.134,68.939,349.642,476.421,124.61,677.947,80.784,118.16,351.322,79.976,-69.298,664.622,50.505,-71.272,366.11,51.461,184.9,619.363,57.667,183.052,401.019,49.685,72.474,569.158,454.978,74.331,460.319,469.192,102.455,592.605,100.225,85.34,437.404,101.836
981,-35.029,637.141,939.551,-35.177,402.522,950.106,125.782,562.986,968.25,127.403,474.758,972.1,70.429,675.902,474.048,68.922,349.636,476.413,124.613,677.904,80.772,118.137,351.379,79.922,-69.284,664.613,50.487,-71.241,366.158,51.42,184.885,619.358,57.677,183.052,400.968,49.7,72.478,569.197,454.948,74.338,460.373,469.274,102.483,592.577,100.227,85.306,437.43,101.819
982,-35.081,637.138,939.535,-35.199,402.532,950.077,125.742,563.001,968.238,127.353,474.714,972.139,70.392,675.961,474.052,68.914,349.595,476.433,124.581,677.906,80.757,118.163,351.313,79.997,-69.262,664.624,50.481,-71.287,366.157,51.418,184.876,619.364,57.648,183.083,400.973,49.713,72.448,569.197,454.929,74.319,460.357,469.237,102.452,592.584,100.25,85.323,437.414,101.78
983,-35.13,637.132,939.553,-35.22,402.502,950.078,125.673,563.033,968.267,127.314,474.776,972.135,70.412,676.007,474.108,68.935,349.642,476.406,124.609,677.95,80.803,118.165,351.35,79.953,-69.299,664.637,50.494,-71.27,366.062,51.46,184.885,619.358,57.677,183.082,400.98,49.74,72.485,569.237,454.946,74.311,460.278,469.199,102.479,592.555,100.251,85.32,437.411,101.816
984,-35.171,637.113,939.529,-35.243,402.489,950.07,125.628,563.002,968.255,127.278,474.76,972.149,70.366,675.949,474.089,68.915,349.632,476.419,124.61,677.947,80.784,118.132,351.395,79.903,-69.296,664.562,50.503,-71.256,366.111,51.462,184.878,619.353,57.68,183.056,401.003,49.705,72.462,569.179,454.983,74.319,460.357,469.237,102.469,592.597,100.245,85.291,437.385,101.835
985,-35.199,637.093,939.527,-35.265,402.466,950.04,125.594,563.015,968.249,127.248,474.714,972.136,70.449,675.944,474.016,68.943,349.626,476.403,124.594,677.907,80.759,118.133,351.35,79.969,-69.294,664.612,50.515,-71.227,366.23,51.359,184.868,619.367,57.691,183.047,400.94,49.723,72.459,569.224,454.957,74.3,460.316,469.243,102.458,592.577,100.235,85.244,437.349,101.859
986,-35.247,637.121,939.53,-35.322,402.435,950.066,125.561,563.012,968.279,127.23,474.723,972.154,70.367,675.935,474.101,68.932,349.644,476.42,124.604,677.932,80.788,118.161,351.321,80.0,-69.283,664.568,50.499,-71.257,366.135,51.441,184.874,619.373,57.671,183.051,400.975,49.728,72.462,569.22,454.94,74.3,460.34,469.2,102.456,592.546,100.246,85.281,437.368,101.849
987,-35.294,637.047,939.556,-35.349,402.416,950.062,125.511,562.995,968.273,127.232,474.787,972.163,70.349,675.862,474.07,68.915,349.629,476.416,124.572,677.928,80.786,118.13,351.315,79.989,-69.311,664.598,50.501,-71.241,366.158,51.42,184.872,619.378,57.689,183.054,401.011,49.707,72.409,569.162,454.958,74.319,460.357,469.237,102.47,592.591,100.22,85.32,437.411,101.816
988,-35.368,637.039,939.566,-35.338,402.438,950.054,125.474,563.002,968.259,127.175,474.818,972.188,70.285,675.917,474.149,68.953,349.584,476.428,124.577,677.929,80.817,118.165,351.35,79.953,-69.27,664.624,50.47,-71.257,366.181,51.358,184.891,619.385,57.683,183.047,400.94,49.723,72.39,569.189,454.966,74.3,460.316,469.243,102.465,592.573,100.245,85.259,437.352,101.834
989,-35.419,637.014,939.555,-35.338,402.396,950.034,125.446,562.987,968.285,127.138,474.745,972.16,70.281,675.972,474.097,68.891,349.579,476.449,124.553,677.919,80.774,118.161,351.321,80.0,-69.27,664.699,50.463,-71.303,366.134,51.439,184.874,619.383,57.701,183.049,400.982,49.73,72.432,569.179,454.964,74.3,460.316,469.243,102.452,592.584,100.25,85.32,437.411,101.816
990,-35.426,637.024,939.556,-35.372,402.367,950.026,125.42,562.98,968.301,127.112,474.771,972.123,70.272,675.837,473.998,68.881,349.556,476.438,124.536,677.97,80.82,118.158,351.286,79.996,-69.294,664.612,50.478,-71.27,366.109,51.417,184.875,619.385,57.714,183.054,401.011,49.707,72.375,569.166,454.956,74.279,460.354,469.302,102.462,592.623,100.217,85.326,437.424,101.839
991,-35.457,637.052,939.561,-35.436,402.367,950.024,125.38,562.995,968.293,127.098,474.799,972.19,70.205,675.938,474.127,68.88,349.596,476.437,124.583,677.994,80.833,118.155,351.251,80.016,-69.261,664.655,50.485,-71.287,366.11,51.46,184.886,619.354,57.709,183.054,401.011,49.707,72.354,569.192,454.935,74.271,460.3,469.221,102.432,592.581,100.245,85.304,437.342,101.854
992,-35.481,637.055,939.547,-35.443,402.371,950.023,125.342,562.96,968.294,127.068,474.754,972.177,70.207,675.915,474.102,68.856,349.561,476.441,124.597,677.958,80.842,118.13,351.316,79.965,-69.256,664.637,50.486,-71.271,366.134,51.439,184.885,619.376,57.722,183.051,400.974,49.752,72.346,569.209,454.923,74.24,460.321,469.228,102.432,592.581,100.245,85.339,437.421,101.811
993,-35.518,637.019,939.556,-35.464,402.316,950.012,125.313,562.963,968.31,127.046,474.8,972.188,70.173,675.942,474.182,68.84,349.577,476.415,124.627,677.938,80.809,118.159,351.284,80.044,-69.277,664.608,50.483,-71.272,366.134,51.441,184.847,619.362,57.707,183.054,401.011,49.707,72.321,569.155,454.976,74.271,460.3,469.221,102.452,592.583,100.25,85.314,437.401,101.85
994,-35.507,637.024,939.558,-35.477,402.301,950.019,125.294,562.954,968.299,127.012,474.791,972.169,70.123,675.934,474.162,68.818,349.561,476.431,124.56,677.936,80.825,118.16,351.322,79.976,-69.26,664.697,50.452,-71.239,366.11,51.419,184.856,619.365,57.708,183.054,401.011,49.707,72.324,569.151,454.96,74.231,460.321,469.243,102.428,592.619,100.249,85.342,437.427,101.831
995,-35.572,637.016,939.551,-35.517,402.339,949.997,125.266,562.938,968.303,126.976,474.776,972.183,70.189,675.842,474.071,68.83,349.545,476.441,124.597,677.974,80.83,118.163,351.313,79.997,-69.311,664.59,50.493,-71.223,366.086,51.44,184.875,619.351,57.706,183.047,400.939,49.748,72.282,569.161,454.962,74.24,460.297,469.272,102.479,592.574,100.249,85.262,437.358,101.854
996,-35.591,636.98,939.541,-35.563,402.269,950.012,125.219,562.912,968.303,126.946,474.73,972.17,70.15,675.923,474.099,68.799,349.512,476.444,124.573,677.988,80.817,118.163,351.313,79.997,-69.322,664.626,50.501,-71.257,366.159,51.421,184.85,619.37,57.704,183.051,400.975,49.728,72.267,569.138,454.951,74.212,460.281,469.249,102.443,592.601,100.255,85.254,437.43,101.832
997,-35.615,636.987,939.543,-35.577,402.306,949.996,125.188,562.92,968.323,126.927,474.739,972.188,70.103,675.879,474.067,68.761,349.515,476.437,124.519,677.908,80.822,118.16,351.278,80.017,-69.283,664.636,50.483,-71.271,366.109,51.418,184.861,619.358,57.753,183.051,400.975,49.728,72.25,569.119,454.957,74.173,460.224,469.219,102.447,592.627,100.278,85.246,437.398,101.871
998,-35.648,636.952,939.556,-35.58,402.274,949.992,125.135,562.884,968.325,126.897,474.693,972.175,70.068,675.928,474.172,68.762,349.552,476.423,124.529,677.951,80.836,118.131,351.357,79.972,-69.282,664.618,50.474,-71.271,366.109,51.418,184.844,619.38,57.736,183.047,400.939,49.748,72.25,569.119,454.957,74.152,460.286,469.234,102.434,592.576,100.28,85.235,437.355,101.85
999,-35.671,636.952,939.572,-35.622,402.273,949.99,125.114,562.892,968.322,126.854,474.683,972.196,70.048,675.891,474.153,68.782,349.492,476.432,124.56,677.899,80.827,118.128,351.279,80.009,-69.292,664.636,50.473,-71.273,366.158,51.42,184.859,619.379,57.754,183.051,400.974,49.752,72.24,569.083,454.975,74.142,460.246,469.226,102.407,592.583,100.261,85.182,437.332,101.886
1000,-35.637,636.967,939.562,-35.661,402.278,949.975,125.08,562.891,968.315,126.809,474.678,972.188,70.015,675.895,474.208,68.75,349.498,476.433,124.58,677.952,80.881,118.128,351.323,79.967,-69.312,664.582,50.523,-71.24,366.11,51.42,184.865,619.356,57.782,183.053,401.018,49.71,72.211,569.126,454.943,74.132,460.221,469.284,102.446,592.587,100.24,85.254,437.365,101.845
1001,-35.758,636.897,939.574,-35.7,402.263,949.98,125.027,562.881,968.335,126.788,474.622,972.197,70.015,675.895,474.208,68.759,349.513,476.409,124.666,677.948,80.859,118.13,351.315,79.989,-69.326,664.623,50.508,-71.227,366.159,51.422,184.862,619.373,57.759,183.021,401.014,49.673,72.195,569.149,454.935,74.173,460.224,469.219,102.435,592.592,100.277,85.225,437.339,101.864
1002,-35.738,636.963,939.526,-35.74,402.261,949.967,124.992,562.853,968.311,126.766,474.668,972.209,69.968,675.851,474.175,68.712,349.465,476.407,124.613,677.915,80.865,118.158,351.285,80.02,-69.315,664.583,50.475,-71.256,366.134,51.399,184.855,619.358,57.738,183.016,400.986,49.696,72.227,569.102,454.951,74.142,460.246,469.226,102.433,592.561,100.288,85.244,437.349,101.859
1003,-35.79,636.928,939.549,-35.76,402.229,949.955,124.972,562.862,968.323,126.732,474.659,972.189,70.003,675.819,474.146,68.698,349.446,476.448,124.592,677.863,80.81,118.133,351.35,79.969,-69.3,664.596,50.49,-71.258,366.205,51.337,184.872,619.371,57.752,183.018,400.976,49.743,72.193,569.106,454.949,74.082,460.227,469.254,102.445,592.574,100.272,85.251,437.385,101.859
1004,-35.838,636.906,939.532,-35.815,402.202,949.962,124.948,562.825,968.341,126.687,474.585,972.201,69.901,675.942,474.266,68.657,349.453,476.421,124.616,677.873,80.853,118.164,351.312,80.022,-69.309,664.623,50.458,-71.256,366.11,51.419,184.853,619.361,57.731,183.045,400.946,49.75,72.177,569.13,454.941,74.132,460.221,469.284,102.445,592.574,100.272,85.255,437.388,101.823
1005,-35.837,636.931,939.551,-35.857,402.187,949.949,124.9,562.772,968.33,126.642,474.58,972.193,69.919,675.828,474.168,68.654,349.455,476.434,124.557,677.829,80.826,118.129,351.322,79.992,-69.294,664.62,50.486,-71.211,366.207,51.381,184.838,619.373,57.747,183.013,400.948,49.765,72.153,569.07,454.948,74.063,460.21,469.217,102.412,592.548,100.282,85.192,437.349,101.872
1006,-35.881,636.888,939.553,-35.861,402.169,949.946,124.898,562.777,968.341,126.617,474.561,972.196,69.933,675.713,474.151,68.634,349.488,476.402,124.551,677.847,80.807,118.129,351.321,80.016,-69.315,664.624,50.48,-71.256,366.111,51.462,184.864,619.366,57.746,183.024,401.056,49.705,72.119,569.074,454.946,74.044,460.194,469.18,102.414,592.579,100.271,85.245,437.332,101.884
1007,-35.907,636.839,939.549,-35.889,402.196,949.935,124.843,562.759,968.36,126.557,474.527,972.212,69.926,675.729,474.169,68.612,349.439,476.425,124.537,677.893,80.805,118.129,351.321,80.016,-69.324,664.601,50.473,-71.225,366.135,51.442,184.855,619.352,57.751,183.017,400.983,49.77,72.162,569.064,454.944,74.066,460.172,469.187,102.419,592.558,100.265,85.215,437.322,101.878
1008,-35.893,636.913,939.585,-35.925,402.167,949.929,124.827,562.712,968.333,126.529,474.546,972.208,69.88,675.849,474.24,68.594,349.384,476.432,124.528,677.885,80.823,118.126,351.243,80.054,-69.338,664.578,50.499,-71.255,366.157,51.377,184.842,619.366,57.746,183.053,401.017,49.734,72.135,569.051,454.954,74.063,460.21,469.217,102.433,592.561,100.288,85.176,437.319,101.863
1009,-35.982,636.865,939.555,-35.978,402.128,949.942,124.818,562.695,968.34,126.523,474.519,972.193,69.865,675.809,474.191,68.601,349.452,476.411,124.494,677.88,80.857,118.134,351.349,79.993,-69.284,664.572,50.482,-71.257,366.159,51.421,184.865,619.388,57.73,183.02,401.02,49.725,72.087,569.032,454.941,74.032,460.232,469.224,102.433,592.56,100.288,85.178,437.368,101.875
1010,-35.976,636.893,939.548,-35.984,402.152,949.908,124.774,562.676,968.336,126.488,474.503,972.207,69.888,675.81,474.197,68.588,349.423,476.416,124.475,677.882,80.844,118.129,351.322,79.992,-69.299,664.631,50.477,-71.291,366.206,51.38,184.855,619.383,57.761,183.02,401.02,49.725,72.08,569.081,454.932,74.012,460.191,469.231,102.402,592.565,100.287,85.202,437.365,101.858
1011,-36.009,636.865,939.547,-36.039,402.12,949.908,124.742,562.67,968.355,126.445,474.493,972.228,69.857,675.848,474.234,68.586,349.425,476.43,124.533,677.847,80.833,118.129,351.321,80.016,-69.294,664.612,50.478,-71.273,366.182,51.4,184.849,619.384,57.752,183.047,400.938,49.772,72.068,569.059,454.95,74.034,460.17,469.238,102.398,592.603,100.29,85.203,437.388,101.836
1012,-36.083,636.803,939.531,-36.033,402.105,949.911,124.707,562.688,968.327,126.415,474.447,972.215,69.841,675.761,474.216,68.546,349.409,476.412,124.545,677.897,80.891,118.129,351.322,79.992,-69.314,664.607,50.471,-71.288,366.157,51.377,184.82,619.378,57.755,183.046,400.944,49.799,72.079,569.038,454.946,74.025,460.17,469.253,102.397,592.551,100.284,85.218,437.326,101.841
1013,-36.076,636.831,939.56,-36.041,402.099,949.909,124.673,562.67,968.33,126.419,474.519,972.19,69.839,675.788,474.19,68.561,349.426,476.43,124.475,677.965,80.967,118.129,351.277,80.058,-69.32,664.609,50.453,-71.286,366.156,51.375,184.839,619.36,57.752,183.016,400.985,49.721,72.027,569.023,454.949,74.003,460.191,469.246,102.409,592.561,100.296,85.231,437.391,101.84
1014,-36.16,636.752,939.546,-36.097,402.075,949.898,124.617,562.684,968.345,126.37,474.482,972.196,69.839,675.788,474.19,68.564,349.404,476.404,124.553,677.935,80.883,118.13,351.363,79.999,-69.327,664.592,50.504,-71.255,366.133,51.397,184.818,619.364,57.741,183.024,401.056,49.705,72.011,569.046,454.942,74.022,460.208,469.283,102.414,592.579,100.271,85.13,437.332,101.899
1015,-36.184,636.774,939.548,-36.103,402.071,949.903,124.605,562.658,968.352,126.359,474.485,972.207,69.751,675.847,474.211,68.551,349.39,476.414,124.529,677.965,80.858,118.127,351.285,80.036,-69.327,664.57,50.469,-71.272,366.157,51.377,184.846,619.362,57.775,183.051,400.975,49.727,71.993,569.027,454.947,74.044,460.186,469.29,102.413,592.585,100.296,85.145,437.336,101.874
1016,-36.148,636.835,939.525,-36.134,402.074,949.879,124.597,562.661,968.334,126.34,474.493,972.225,69.748,675.875,474.186,68.51,349.336,476.443,124.52,677.943,80.854,118.099,351.357,79.988,-69.316,664.601,50.484,-71.273,366.181,51.357,184.833,619.352,57.782,183.022,401.063,49.707,71.993,569.027,454.947,74.015,460.129,469.245,102.409,592.601,100.277,85.166,437.303,101.877
1017,-36.256,636.719,939.551,-36.146,402.07,949.883,124.562,562.693,968.339,126.301,474.458,972.19,69.724,675.84,474.198,68.528,349.411,476.392,124.498,677.968,80.901,118.127,351.285,80.036,-69.292,664.614,50.439,-71.273,366.181,51.357,184.841,619.397,57.751,183.024,401.056,49.705,71.972,569.011,454.97,74.003,460.191,469.246,102.402,592.565,100.287,85.202,437.365,101.858
1018,-36.29,636.718,939.56,-36.162,402.024,949.877,124.522,562.653,968.376,126.286,474.429,972.215,69.648,675.806,474.227,68.517,349.395,476.426,124.526,677.883,80.889,118.133,351.355,80.02,-69.321,664.616,50.5,-71.273,366.158,51.42,184.836,619.401,57.754,183.046,400.944,49.799,71.957,568.946,454.973,73.983,460.151,469.252,102.397,592.584,100.269,85.208,437.309,101.855
1019,-36.283,636.722,939.558,-36.192,402.026,949.865,124.499,562.638,968.371,126.238,474.359,972.198,69.622,675.785,474.226,68.507,349.412,476.405,124.515,677.913,80.866,118.127,351.284,80.061,-69.332,664.602,50.495,-71.256,366.134,51.399,184.843,619.403,57.777,183.053,401.016,49.759,71.948,568.952,454.977,73.924,460.156,469.237,102.403,592.567,100.311,85.188,437.342,101.852
1020,-36.32,636.712,939.568,-36.21,402.011,949.864,124.453,562.612,968.375,126.246,474.451,972.222,69.672,675.794,474.246,68.5,349.375,476.414,124.495,677.954,80.907,118.127,351.284,80.061,-69.316,664.601,50.484,-71.272,366.133,51.398,184.843,619.369,57.794,183.019,401.026,49.752,71.972,569.011,454.97,73.924,460.156,469.237,102.398,592.566,100.276,85.211,437.316,101.858
1021,-36.353,636.684,939.567,-36.227,401.991,949.858,124.447,562.571,968.388,126.216,474.405,972.21,69.592,675.814,474.225,68.457,349.361,476.409,124.472,677.952,80.905,118.13,351.32,80.04,-69.3,664.615,50.461,-71.288,366.157,51.377,184.84,619.376,57.761,183.011,400.955,49.768,71.903,568.977,454.98,73.905,460.116,469.243,102.348,592.563,100.305,85.202,437.365,101.858
1022,-36.408,636.631,939.596,-36.242,401.973,949.853,124.42,562.596,968.372,126.186,474.417,972.239,69.652,675.756,474.228,68.466,349.356,476.43,124.475,677.922,80.862,118.13,351.32,80.04,-69.309,664.626,50.442,-71.272,366.133,51.398,184.827,619.349,57.757,183.018,401.027,49.727,71.864,568.983,454.965,73.874,460.137,469.251,102.393,592.525,100.32,85.193,437.372,101.85
1023,-36.367,636.671,939.555,-36.284,401.984,949.861,124.398,562.607,968.374,126.159,474.334,972.233,69.597,675.751,474.238,68.455,349.364,476.422,124.49,677.926,80.889,118.129,351.321,80.016,-69.321,664.635,50.471,-71.319,366.157,51.418,184.834,619.375,57.757,183.015,400.991,49.748,71.85,569.049,454.944,73.864,460.137,469.265,102.388,592.549,100.296,85.182,437.332,101.886
1024,-36.414,636.693,939.569,-36.294,401.977,949.836,124.394,562.604,968.357,126.14,474.387,972.211,69.555,675.703,474.175,68.455,349.364,476.422,124.52,677.958,80.842,118.128,351.283,80.085,-69.308,664.608,50.47,-71.288,366.158,51.419,184.836,619.421,57.754,183.016,400.984,49.745,71.866,568.985,454.994,73.965,460.151,469.281,102.378,592.532,100.31,85.174,437.362,101.855
1025,-36.407,636.699,939.577,-36.311,401.957,949.84,124.354,562.633,968.344,126.14,474.387,972.211,69.575,675.741,474.194,68.452,349.363,476.432,124.508,677.954,80.912,118.099,351.357,79.988,-69.315,664.593,50.475,-71.288,366.157,51.377,184.834,619.351,57.803,183.045,400.945,49.775,71.848,569.007,454.957,73.905,460.116,469.243,102.379,592.558,100.306,85.202,437.365,101.858
1026,-36.403,636.684,939.575,-36.338,401.998,949.832,124.34,562.542,968.39,126.119,474.331,972.22,69.547,675.742,474.218,68.452,349.325,476.408,124.494,677.974,80.915,118.098,351.321,80.032,-69.334,664.619,50.472,-71.271,366.109,51.376,184.841,619.383,57.773,183.016,400.984,49.745,71.877,569.005,454.947,73.905,460.115,469.243,102.391,592.533,100.309,85.183,437.355,101.864
1027,-36.424,636.713,939.586,-36.367,401.967,949.843,124.337,562.509,968.398,126.109,474.342,972.198,69.609,675.662,474.195,68.414,349.369,476.396,124.495,677.902,80.92,118.099,351.357,79.988,-69.321,664.608,50.492,-71.24,366.158,51.378,184.844,619.388,57.773,183.049,400.981,49.755,71.859,568.986,454.953,73.896,460.115,469.258,102.383,592.605,100.292,85.178,437.368,101.875
1028,-36.398,636.677,939.574,-36.401,401.968,949.841,124.337,562.507,968.372,126.072,474.371,972.172,69.537,675.808,474.235,68.404,349.35,476.388,124.541,677.942,80.922,118.102,351.349,80.01,-69.324,664.642,50.478,-71.256,366.134,51.399,184.827,619.385,57.765,183.013,400.948,49.765,71.829,568.945,454.977,73.873,460.113,469.294,102.348,592.563,100.305,85.173,437.339,101.877
1029,-36.415,636.744,939.574,-36.406,401.998,949.804,124.313,562.496,968.382,126.049,474.307,972.215,69.609,675.662,474.195,68.393,349.315,476.411,124.542,677.923,80.914,118.13,351.32,80.04,-69.335,664.637,50.481,-71.256,366.134,51.399,184.832,619.407,57.754,183.022,401.012,49.722,71.808,568.971,454.957,73.854,460.097,469.257,102.376,592.535,100.306,85.144,437.312,101.896
1030,-36.421,636.704,939.57,-36.456,401.956,949.814,124.335,562.454,968.38,126.043,474.28,972.199,69.601,675.762,474.195,68.352,349.338,476.392,124.539,677.898,80.883,118.127,351.284,80.061,-69.315,664.624,50.48,-71.273,366.181,51.357,184.836,619.398,57.766,183.024,401.056,49.705,71.808,568.971,454.957,73.904,460.091,469.287,102.364,592.539,100.286,85.197,437.336,101.861
1031,-36.448,636.692,939.578,-36.463,401.958,949.813,124.268,562.482,968.36,126.013,474.235,972.187,69.543,675.792,474.217,68.359,349.32,476.423,124.497,677.904,80.854,118.129,351.321,80.016,-69.331,664.611,50.465,-71.255,366.157,51.377,184.8,619.37,57.771,183.017,400.983,49.77,71.803,568.932,454.987,73.864,460.113,469.309,102.363,592.545,100.311,85.111,437.322,101.904
1032,-36.471,636.689,939.579,-36.469,401.958,949.809,124.268,562.547,968.365,126.015,474.299,972.195,69.568,675.766,474.249,68.336,349.283,476.422,124.486,677.948,80.89,118.125,351.249,80.081,-69.351,664.639,50.454,-71.272,366.157,51.377,184.835,619.388,57.749,183.019,401.026,49.752,71.824,568.947,454.965,73.845,460.097,469.272,102.392,592.572,100.29,85.154,437.329,101.882
1033,-36.464,636.672,939.591,-36.531,401.946,949.793,124.245,562.508,968.368,125.977,474.219,972.2,69.532,675.82,474.303,68.305,349.32,476.403,124.518,677.944,80.94,118.095,351.285,80.052,-69.322,664.585,50.496,-71.302,366.109,51.417,184.826,619.381,57.757,183.053,401.017,49.734,71.829,568.945,454.977,73.845,460.097,469.272,102.387,592.544,100.302,85.229,437.434,101.832
1034,-36.462,636.724,939.582,-36.522,401.996,949.779,124.258,562.475,968.354,125.981,474.291,972.176,69.542,675.754,474.286,68.312,349.304,476.4,124.472,677.899,80.918,118.097,351.322,80.008,-69.326,664.626,50.491,-71.241,366.134,51.399,184.827,619.383,57.764,183.022,401.063,49.707,71.761,568.994,454.93,73.806,460.04,469.241,102.347,592.548,100.313,85.135,437.319,101.888
1035,-36.491,636.657,939.584,-36.537,401.928,949.786,124.238,562.426,968.363,125.961,474.235,972.185,69.603,675.725,474.182,68.318,349.324,476.392,124.519,677.924,80.932,118.098,351.321,80.032,-69.347,664.654,50.481,-71.287,366.133,51.397,184.845,619.37,57.769,183.02,401.02,49.725,71.774,568.975,454.955,73.823,460.118,469.264,102.357,592.531,100.308,85.189,437.408,101.839
