Type,Timestamp,X,Y,Z,Gyro_X,Gyro_Y,Gyro_Z
ags,76729580,166,31,11251,-30,63,-129
ags,76729590,186,51,11232,-12,84,-111
ags,76729600,174,14,11251,-12,78,-123
ags,76729610,171,44,11227,-21,72,-120
ags,76729620,181,58,11185,-24,81,-105
ags,76729630,142,56,11202,-18,75,-117
ags,76729640,154,26,11195,-15,90,-123
ags,76729650,149,14,11232,-21,63,-120
ags,76729660,171,39,11185,-21,66,-111
ags,76729670,157,19,11205,-21,78,-114
ags,76729680,181,90,11193,-33,56,-108
ags,76729690,176,26,11161,-12,66,-117
ags,76729700,135,39,11210,-9,72,-114
ags,76729710,149,53,11246,-37,72,-117
ags,76729720,161,19,11232,-9,87,-111
ags,76729730,188,4,11278,-12,56,-93
ags,76729740,169,22,11180,-3,66,-123
ags,76729750,157,36,11202,-3,41,-123
ags,76729760,137,31,11173,-9,63,-105
ags,76729770,149,-8,11232,-24,84,-129
ags,76729780,164,34,11217,-18,72,-108
ags,76729790,149,41,11273,-27,90,-99
ags,76729800,130,34,11205,-12,63,-117
ags,76729810,157,48,11256,-15,75,-108
ags,76729820,176,29,11219,-15,69,-83
ags,76729830,159,22,11215,-6,69,-117
ags,76729840,154,51,11283,-3,66,-126
ags,76729850,154,7,11134,-37,75,-105
ags,76729860,176,31,11207,-12,78,-144
ags,76729870,169,24,11261,-18,47,-105
ags,76729880,218,4,11271,-12,78,-105
ags,76729890,166,24,11207,-33,63,-105
ags,76729900,117,-3,11173,-40,75,-111
ags,76729910,198,39,11207,-30,66,-126
ags,76729920,166,34,11256,-21,69,-123
ags,76729930,171,-8,11239,-15,50,-117
ags,76729940,127,53,11178,-18,56,-108
ags,76729950,171,-5,11288,-9,66,-126
ags,76729960,142,41,11166,-15,84,-105
ags,76729970,188,46,11210,-21,96,-93
ags,76729980,142,9,11261,-3,60,-123
ags,76729990,161,61,11205,0,69,-96
ags,76730000,130,17,11237,-9,72,-111
ags,76730010,152,46,11178,-6,50,-108
ags,76730020,174,17,11258,3,56,-99
ags,76730030,176,19,11227,-33,93,-108
ags,76730040,127,9,11207,-12,87,-120
ags,76730050,161,63,11229,-18,56,-111
ags,76730060,174,48,11175,-3,69,-114
ags,76730070,169,36,11237,-12,72,-120
ags,76730080,159,19,11175,-12,78,-105
ags,76730090,159,34,11156,-15,72,-99
ags,76730100,169,44,11227,-6,75,-114
ags,76730110,115,34,11193,-15,72,-102
ags,76730120,144,51,11212,-18,66,-114
ags,76730130,147,2,11210,-3,69,-123
ags,76730140,135,68,11295,-15,69,-117
ags,76730150,169,53,11229,-40,87,-99
ags,76730160,159,29,11229,-12,63,-108
ags,76730170,181,39,11222,-21,78,-111
ags,76730180,159,31,11202,-6,66,-114
ags,76730190,144,24,11215,-24,66,-120
ags,76730200,152,36,11285,-21,66,-105
ags,76730210,164,48,11258,-18,47,-105
ags,76730220,176,58,11258,-33,66,-96
ags,76730230,103,34,11202,-15,60,-126
ags,76730240,147,41,11229,-21,72,-99
ags,76730250,186,0,11136,-6,63,-117
ags,76730260,159,41,11183,-15,81,-114
ags,76730270,169,14,11205,-15,56,-90
ags,76730280,174,56,11305,-9,56,-114
ags,76730290,149,48,11276,-24,78,-114
ags,76730300,193,26,11278,-24,87,-108
ags,76730310,161,24,11215,-18,81,-108
ags,76730320,166,-8,11200,-27,56,-108
ags,76730330,130,44,11210,-15,78,-111
ags,76730340,154,41,11258,-6,60,-111
ags,76730350,186,51,11200,-9,75,-120
ags,76730360,178,51,11232,-15,60,-111
ags,76730370,152,12,11212,-15,56,-114
ags,76730380,166,22,11261,-15,84,-102
ags,76730390,149,66,11229,-18,69,-117
ags,76730400,171,44,11249,3,66,-111
ags,76730410,130,48,11212,-24,72,-117
ags,76730420,157,24,11305,-18,72,-105
ags,76730430,103,-15,11195,-3,75,-117
ags,76730440,171,70,11212,-3,72,-105
ags,76730450,181,66,11266,-15,72,-123
ags,76730460,135,29,11249,-3,75,-105
ags,76730470,159,63,11195,-15,75,-114
ags,76730480,159,34,11197,-21,84,-108
ags,76730490,154,80,11258,6,66,-120
ags,76730500,178,7,11163,-18,72,-129
ags,76730510,164,22,11237,-6,84,-93
ags,76730520,203,44,11146,-27,93,-120
ags,76730530,142,48,11232,-30,69,-105
ags,76730540,152,31,11232,-33,84,-120
ags,76730550,191,70,11158,-21,63,-117
ags,76730560,181,36,11141,-6,60,-120
ags,76730570,181,31,11205,-12,81,-117
ags,76730580,142,7,11156,-12,81,-117
ags,76730590,169,2,11244,-6,75,-120
ags,76730600,147,46,11239,-21,87,-93
ags,76730610,186,26,11249,-24,50,-111
ags,76730620,169,48,11212,-24,81,-108
ags,76730630,157,0,11224,-18,81,-102
ags,76730640,164,51,11251,-3,72,-132
ags,76730650,178,26,11256,-21,66,-108
ags,76730660,154,44,11188,-9,56,-99
ags,76730670,166,24,11234,0,69,-108
ags,76730680,176,24,11232,-30,84,-108
ags,76730690,127,19,11202,-9,84,-108
ags,76730700,142,58,11197,-9,60,-114
ags,76730710,159,53,11278,-3,84,-114
ags,76730720,161,53,11227,-18,60,-135
ags,76730730,193,31,11163,-18,72,-96
ags,76730740,135,83,11285,-12,84,-93
ags,76730750,139,24,11197,-15,75,-126
ags,76730760,161,14,11246,-15,72,-123
ags,76730770,198,36,11197,-18,72,-90
ags,76730780,164,48,11215,-12,66,-99
ags,76730790,147,63,11246,-18,78,-120
ags,76730800,193,48,11144,-12,81,-105
ags,76730810,198,66,11234,-12,66,-108
ags,76730820,149,31,11207,-15,84,-111
ags,76730830,166,80,11195,-24,53,-114
ags,76730840,142,7,11197,-6,66,-108
ags,76730850,164,36,11197,-27,66,-120
ags,76730860,176,58,11175,-21,69,-117
ags,76730870,191,31,11251,-46,81,-135
ags,76730880,178,29,11156,6,87,-102
ags,76730890,122,29,11237,-18,38,-105
ags,76730900,174,36,11232,-9,75,-108
ags,76730910,159,14,11180,-21,81,-99
ags,76730920,152,19,11197,-15,75,-96
ags,76730930,171,17,11195,-15,81,-129
ags,76730940,166,-3,11163,-21,72,-123
ags,76730950,181,36,11237,-30,53,-108
ags,76730960,169,31,11268,-15,63,-120
ags,76730970,174,58,11310,-21,69,-102
ags,76730980,159,36,11190,-30,60,-132
ags,76730990,157,70,11188,-18,72,-99
ags,76731000,166,31,11241,0,60,-114
ags,76731010,205,41,11251,-18,69,-117
ags,76731020,152,34,11234,-33,63,-123
ags,76731030,193,39,11175,-9,63,-132
ags,76731040,152,26,11266,-21,72,-90
ags,76731050,157,4,11229,-30,47,-96
ags,76731060,171,24,11237,-21,78,-93
ags,76731070,137,41,11200,12,50,-132
ags,76731080,161,14,11288,-3,66,-114
ags,76731090,147,56,11217,-6,63,-126
ags,76731100,166,12,11193,-12,75,-114
ags,76731110,135,39,11246,-15,81,-117
ags,76731120,166,44,11217,-21,53,-108
ags,76731130,144,63,11161,-15,75,-123
ags,76731140,154,53,11210,-18,78,-117
ags,76731150,171,39,11200,-30,78,-105
ags,76731160,147,-10,11219,-12,84,-123
ags,76731170,174,29,11195,-27,78,-102
ags,76731180,147,2,11222,-18,60,-117
ags,76731190,161,46,11207,-30,69,-120
ags,76731200,152,58,11215,0,75,-126
ags,76731210,144,0,11215,-12,50,-129
ags,76731220,147,-25,11222,-27,75,-120
ags,76731230,139,22,11222,-12,90,-99
ags,76731240,154,34,11237,6,66,-108
ags,76731250,174,53,11280,-27,47,-111
ags,76731260,169,41,11237,-9,87,-99
ags,76731270,171,44,11237,-21,81,-105
ags,76731280,186,58,11251,-43,56,-126
ags,76731290,174,31,11258,-12,63,-117
ags,76731300,169,0,11207,-18,66,-117
ags,76731310,132,4,11224,-18,50,-123
ags,76731320,210,4,11200,0,66,-117
ags,76731330,181,17,11266,-21,75,-114
ags,76731340,169,58,11151,-9,78,-114
ags,76731350,178,26,11263,-30,72,-111
ags,76731360,144,48,11193,-24,75,-108
ags,76731370,161,7,11232,-21,78,-129
ags,76731380,188,53,11254,-27,72,-102
ags,76731390,171,29,11175,-12,72,-108
ags,76731400,181,53,11168,-15,53,-108
ags,76731410,161,9,11171,-21,63,-114
ags,76731420,147,2,11202,-37,78,-108
ags,76731430,154,39,11219,-12,63,-117
ags,76731440,171,39,11185,0,84,-123
ags,76731450,188,61,11310,6,84,-120
ags,76731460,157,22,11219,-15,63,-117
ags,76731470,142,56,11234,-15,66,-114
ags,76731480,169,26,11241,-21,81,-138
ags,76731490,166,4,11215,-12,69,-120
ags,76731500,147,22,11237,-40,81,-96
ags,76731510,139,12,11249,-18,72,-108
ags,76731520,164,0,11288,-12,72,-105
ags,76731530,174,44,11246,3,69,-96
ags,76731540,152,26,11258,-24,72,-123
ags,76731550,154,44,11254,-9,66,-123
ags,76731560,137,31,11166,-6,66,-114
ags,76731570,191,56,11190,-9,72,-108
ags,76731580,161,31,11237,-21,72,-126
ags,76731590,218,53,11239,-24,60,-117
ags,76731600,144,39,11293,-30,69,-96
ags,76731610,135,34,11246,-15,81,-108
ags,76731620,196,51,11237,-18,63,-123
ags,76731630,137,7,11193,-12,66,-120
ags,76731640,147,-10,11258,-3,53,-129
ags,76731650,169,19,11188,-24,44,-114
ags,76731660,122,26,11229,-18,63,-102
ags,76731670,164,46,11197,-30,69,-117
ags,76731680,159,66,11266,-24,78,-120
ags,76731690,164,36,11215,-12,72,-120
ags,76731700,181,75,11205,-15,66,-126
ags,76731710,159,46,11178,-12,75,-114
ags,76731720,130,51,11183,-9,81,-114
ags,76731730,139,12,11246,-24,66,-96
ags,76731740,161,51,11158,-12,78,-108
ags,76731750,135,36,11237,-21,87,-129
ags,76731760,152,26,11168,-15,44,-129
ags,76731770,135,53,11232,-6,72,-114
ags,76731780,166,9,11234,-37,81,-105
ags,76731790,186,24,11193,-18,66,-111
ags,76731800,149,39,11180,-6,78,-114
ags,76731810,152,75,11190,-18,63,-126
ags,76731820,164,7,11239,-18,72,-111
ags,76731830,120,17,11207,-18,60,-108
ags,76731840,144,53,11237,-30,69,-126
ags,76731850,171,4,11178,-12,66,-93
ags,76731860,161,14,11202,-15,75,-132
ags,76731870,159,-3,11195,-21,84,-117
ags,76731880,147,-5,11205,-30,66,-108
ags,76731890,181,19,11263,-9,72,-120
ags,76731900,191,29,11229,-15,78,-123
ags,76731910,181,24,11166,-24,81,-114
ags,76731920,183,-13,11219,-18,60,-102
ags,76731930,130,24,11171,15,50,-135
ags,76731940,188,22,11244,-9,60,-99
ags,76731950,159,34,11241,0,53,-96
ags,76731960,164,-3,11207,-12,60,-114
ags,76731970,166,12,11205,-18,63,-123
ags,76731980,157,24,11175,-12,87,-117
ags,76731990,161,22,11224,-18,69,-99
ags,76732000,164,0,11195,-3,66,-135
ags,76732010,115,17,11195,-3,93,-108
ags,76732020,147,19,11234,-3,69,-99
ags,76732030,142,17,11227,6,66,-126
ags,76732040,176,0,11285,-30,72,-108
ags,76732050,178,26,11232,-6,63,-111
ags,76732060,137,19,11156,-24,53,-96
ags,76732070,130,70,11212,-15,69,-102
ags,76732080,215,34,11244,-21,53,-114
ags,76732090,176,24,11180,-15,75,-120
ags,76732100,122,39,11195,-27,69,-93
ags,76732110,161,78,11215,12,72,-129
ags,76732120,139,9,11298,3,50,-117
ags,76732130,125,34,11229,0,75,-96
ags,76732140,154,17,11180,-27,81,-105
ags,76732150,196,36,11263,-18,66,-114
ags,76732160,154,-5,11219,-15,63,-102
ags,76732170,157,41,11249,-15,50,-102
ags,76732180,147,36,11188,-24,56,-117
ags,76732190,169,-3,11232,-18,78,-102
ags,76732200,193,19,11273,-21,63,-111
ags,76732210,157,48,11088,-15,56,-108
ags,76732220,132,48,11302,-18,75,-114
ags,76732230,132,36,11156,-21,75,-123
ags,76732240,130,31,11251,-3,84,-111
ags,76732250,144,-20,11251,-12,81,-102
ags,76732260,166,63,11190,-30,72,-135
ags,76732270,166,44,11207,-24,60,-117
geo,76723220,448,-11,-601
geo,76723230,456,-16,-601
geo,76723240,461,-16,-604
geo,76723250,460,-14,-603
geo,76723261,445,6,-609
geo,76723271,456,-14,-601
geo,76723281,456,-17,-593
geo,76723291,460,-12,-604
geo,76723301,456,-16,-603
geo,76723311,456,-16,-603
geo,76723321,448,3,-638
geo,76723331,455,-14,-601
geo,76723341,446,-14,-604
geo,76723351,458,-16,-599
geo,76723361,458,-14,-596
geo,76723371,456,-19,-594
geo,76723381,456,-17,-603
geo,76723391,455,-19,-591
geo,76723401,461,-20,-593
geo,76723411,445,3,-634
geo,76723421,456,-17,-601
geo,76723431,458,-19,-591
geo,76723441,446,1,-638
geo,76723451,458,-16,-599
geo,76723461,451,-14,-596
geo,76723471,455,-17,-589
geo,76723481,458,-19,-589
geo,76723491,455,-17,-601
geo,76723501,456,-20,-593
geo,76723511,461,-20,-589
geo,76723521,456,-17,-601
geo,76723531,458,-20,-594
geo,76723541,458,-16,-593
geo,76723551,455,-12,-598
geo,76723560,460,-17,-601
geo,76723571,458,-12,-601
geo,76723581,453,-20,-601
geo,76723590,460,-20,-603
geo,76723600,460,-16,-599
geo,76723610,458,-16,-593
geo,76723620,455,-16,-589
geo,76723630,453,-17,-598
geo,76723640,458,-17,-601
geo,76723650,456,-17,-599
geo,76723660,455,-19,-599
geo,76723671,460,-11,-601
geo,76723680,451,-16,-599
geo,76723690,458,-16,-599
geo,76723700,458,-22,-594
geo,76723710,458,-17,-601
geo,76723721,451,-4,-634
geo,76723730,455,-22,-593
geo,76723740,461,-19,-601
geo,76723750,445,-1,-636
geo,76723760,456,-19,-603
geo,76723770,455,-16,-599
geo,76723780,455,-16,-601
geo,76723790,456,-19,-604
geo,76723800,456,-17,-599
geo,76723810,455,-17,-599
geo,76723820,456,-16,-599
geo,76723830,448,-1,-638
geo,76723841,460,-19,-606
geo,76723851,456,-17,-601
geo,76723861,448,-4,-636
geo,76723871,456,-14,-599
geo,76723881,458,-20,-599
geo,76723891,456,-17,-601
geo,76723901,460,-17,-603
geo,76723911,458,-22,-601
geo,76723921,458,-19,-606
geo,76723931,443,1,-639
geo,76723941,460,-20,-598
geo,76723951,451,-14,-599
geo,76723961,455,-17,-599
geo,76723971,453,-16,-598
geo,76723981,445,-2,-634
geo,76723991,453,-19,-596
geo,76724001,456,-16,-599
geo,76724011,460,-17,-603
geo,76724021,456,-17,-598
geo,76724031,445,1,-638
geo,76724041,458,-17,-603
geo,76724050,458,-16,-599
geo,76724061,455,-16,-596
geo,76724071,456,-16,-601
geo,76724080,445,-1,-634
geo,76724090,455,-14,-603
geo,76724101,455,-16,-598
geo,76724111,456,-16,-598
geo,76724121,443,-1,-633
geo,76724131,443,-2,-641
geo,76724141,455,-16,-596
geo,76724151,461,-16,-598
geo,76724161,455,-14,-596
geo,76724170,455,-16,-599
geo,76724181,455,-16,-599
geo,76724191,456,-20,-598
geo,76724201,458,-19,-598
geo,76724211,455,-17,-598
geo,76724221,445,1,-638
geo,76724231,455,-17,-601
geo,76724241,445,1,-636
geo,76724250,455,-17,-598
geo,76724260,451,-2,-636
geo,76724270,455,-16,-596
geo,76724280,455,-14,-598
geo,76724290,453,-19,-601
geo,76724300,453,-16,-601
geo,76724311,450,-2,-638
geo,76724320,458,-17,-598
geo,76724330,458,-16,-598
geo,76724340,460,-20,-608
geo,76724350,456,-16,-601
geo,76724361,446,-4,-638
geo,76724370,446,-2,-639
geo,76724380,455,-17,-601
geo,76724390,461,-20,-599
geo,76724400,450,-2,-636
geo,76724410,456,-16,-599
geo,76724420,460,-19,-599
geo,76724430,448,-1,-638
geo,76724440,455,-14,-596
geo,76724450,456,-24,-593
geo,76724460,458,-19,-596
geo,76724471,461,-19,-596
geo,76724480,458,-20,-589
geo,76724490,458,-17,-599
geo,76724500,456,-22,-591
geo,76724510,446,-1,-631
geo,76724521,460,-17,-601
geo,76724530,460,-17,-601
geo,76724540,460,-16,-601
geo,76724550,458,-20,-598
geo,76724560,458,-16,-599
geo,76724571,455,-20,-601
geo,76724581,455,-16,-599
geo,76724591,458,-19,-598
geo,76724601,446,-6,-634
geo,76724611,460,-19,-601
geo,76724621,446,-4,-634
geo,76724631,458,-17,-599
geo,76724641,448,-6,-633
geo,76724651,456,-19,-596
geo,76724661,456,-19,-598
geo,76724671,456,-19,-598
geo,76724681,461,-17,-604
geo,76724691,455,-17,-601
geo,76724701,455,-17,-601
geo,76724711,453,-20,-601
geo,76724721,443,1,-634
geo,76724731,458,-19,-601
geo,76724741,460,-16,-596
geo,76724751,460,-17,-601
geo,76724761,456,-16,-596
geo,76724771,446,-4,-639
geo,76724780,458,-16,-598
geo,76724791,461,-17,-601
geo,76724801,458,-19,-596
geo,76724810,455,-19,-599
geo,76724820,458,-16,-599
geo,76724831,455,-17,-598
geo,76724841,460,-19,-599
geo,76724851,448,-4,-634
geo,76724861,450,-4,-636
geo,76724871,458,-20,-596
geo,76724880,458,-19,-604
geo,76724891,460,-20,-599
geo,76724900,445,-4,-631
geo,76724911,456,-19,-596
geo,76724921,460,-14,-593
geo,76724930,455,-19,-589
geo,76724941,460,-17,-598
geo,76724951,453,-6,-633
geo,76724961,460,-16,-598
geo,76724971,458,-20,-599
geo,76724980,460,-14,-598
geo,76724990,458,-19,-599
geo,76725001,461,-17,-599
geo,76725010,460,-17,-603
geo,76725020,458,-19,-601
geo,76725030,448,-6,-633
geo,76725040,458,-19,-598
geo,76725050,456,-16,-598
geo,76725060,458,-19,-599
geo,76725070,455,-19,-598
geo,76725080,450,1,-634
geo,76725090,455,-19,-599
geo,76725100,455,-19,-598
geo,76725111,456,-20,-598
geo,76725120,461,-14,-603
geo,76725130,448,-6,-629
geo,76725140,461,-17,-601
geo,76725150,461,-19,-596
geo,76725161,463,-17,-599
geo,76725170,463,-17,-599
geo,76725180,458,-17,-599
geo,76725190,460,-14,-598
geo,76725200,460,-19,-599
geo,76725210,448,-2,-633
geo,76725220,456,-17,-599
geo,76725230,461,-22,-598
geo,76725240,450,-2,-633
geo,76725250,456,-17,-598
geo,76725260,458,-19,-589
geo,76725270,461,-16,-598
geo,76725280,456,-16,-599
geo,76725290,456,-16,-589
geo,76725301,458,-16,-599
geo,76725311,461,-20,-593
geo,76725321,461,-19,-599
geo,76725331,446,-6,-633
geo,76725341,460,-17,-603
geo,76725351,455,-16,-601
geo,76725361,458,-17,-601
geo,76725371,455,-14,-598
geo,76725381,456,-20,-601
geo,76725391,458,-17,-596
geo,76725401,458,-17,-599
geo,76725411,448,-1,-634
geo,76725421,460,-14,-599
geo,76725431,458,-16,-599
geo,76725441,451,-4,-636
geo,76725451,453,-20,-596
geo,76725461,458,-19,-599
geo,76725471,456,-19,-599
geo,76725481,451,-4,-636
geo,76725491,453,-19,-599
geo,76725501,458,-19,-601
geo,76725511,455,-14,-599
geo,76725521,451,-19,-598
geo,76725531,455,-16,-599
geo,76725540,456,-19,-598
geo,76725550,455,-17,-599
geo,76725561,458,-19,-598
geo,76725571,458,-20,-594
geo,76725581,455,-19,-594
geo,76725591,460,-20,-589
geo,76725601,460,-17,-589
geo,76725611,448,-6,-636
geo,76725621,456,-19,-596
geo,76725630,458,-17,-599
geo,76725641,461,-19,-591
geo,76725651,456,-19,-591
geo,76725660,450,-2,-633
geo,76725670,460,-19,-598
geo,76725680,446,-2,-631
geo,76725691,458,-14,-599
geo,76725701,456,-16,-593
geo,76725711,458,-17,-593
geo,76725720,456,-19,-596
geo,76725730,455,-16,-589
geo,76725740,455,-16,-599
geo,76725751,461,-16,-601
geo,76725760,450,-6,-603
geo,76725770,456,-17,-598
geo,76725780,456,-16,-594
geo,76725790,460,-20,-596
geo,76725801,458,-17,-598
geo,76725810,453,-4,-603
geo,76725820,458,-19,-591
geo,76725830,458,-14,-596
geo,76725840,455,-17,-593
geo,76725850,460,-17,-593
geo,76725860,451,-1,-603
geo,76725870,460,-22,-591
geo,76725880,458,-19,-596
geo,76725890,453,-17,-591
geo,76725900,456,-17,-589
geo,76725911,450,-4,-604
geo,76725920,456,-16,-593
geo,76725930,458,-20,-596
geo,76725940,453,-19,-599
geo,76725950,453,-17,-601
geo,76725961,456,-6,-606
geo,76725970,456,-19,-601
geo,76725980,458,-19,-591
geo,76725990,456,-17,-593
geo,76726001,458,-17,-601
geo,76726010,451,-9,-608
geo,76726020,455,-19,-603
geo,76726031,455,-20,-598
geo,76726041,458,-20,-594
geo,76726051,456,-19,-601
geo,76726061,451,-7,-608
geo,76726071,463,-20,-591
geo,76726081,461,-16,-599
geo,76726091,456,-16,-594
geo,76726101,456,-19,-591
geo,76726111,446,-4,-606
geo,76726121,460,-20,-593
geo,76726131,453,-20,-599
geo,76726141,460,-19,-599
geo,76726151,458,-17,-593
geo,76726160,446,-4,-603
geo,76726170,453,-16,-593
geo,76726180,458,-19,-596
geo,76726190,456,-17,-594
geo,76726201,456,-17,-594
geo,76726210,448,-7,-606
geo,76726220,446,-7,-608
geo,76726231,460,-14,-594
geo,76726241,455,-16,-599
geo,76726251,455,-22,-598
geo,76726261,460,-14,-599
geo,76726271,456,-19,-599
geo,76726281,455,-17,-594
geo,76726290,456,-14,-593
geo,76726301,451,-17,-594
geo,76726311,458,-20,-598
geo,76726321,460,-20,-593
geo,76726331,458,-20,-591
geo,76726341,455,-19,-596
geo,76726350,458,-17,-596
geo,76726361,458,-19,-598
geo,76726371,460,-19,-599
geo,76726381,455,-20,-596
geo,76726391,460,-16,-596
geo,76726400,455,-16,-593
geo,76726410,460,-20,-594
geo,76726420,458,-17,-593
geo,76726431,458,-19,-599
geo,76726441,461,-16,-594
geo,76726450,460,-17,-591
geo,76726460,455,-20,-594
geo,76726470,460,-19,-593
geo,76726480,456,-20,-591
geo,76726490,456,-19,-598
geo,76726500,456,-17,-594
geo,76726510,461,-17,-593
geo,76726520,458,-20,-594
geo,76726530,458,-19,-598
geo,76726540,458,-20,-598
geo,76726550,463,-22,-596
geo,76726560,458,-19,-594
geo,76726570,460,-17,-594
geo,76726580,463,-19,-601
geo,76726590,456,-17,-593
geo,76726600,463,-22,-591
geo,76726610,456,-19,-596
geo,76726620,456,-19,-591
geo,76726630,461,-12,-599
geo,76726640,458,-11,-598
geo,76726650,460,-11,-601
geo,76726660,461,-14,-596
geo,76726670,458,-20,-598
geo,76726680,456,-19,-594
geo,76726690,453,-4,-616
geo,76726700,458,-19,-598
geo,76726710,458,-20,-593
geo,76726720,456,-19,-596
geo,76726730,451,-17,-596
geo,76726740,455,-7,-614
geo,76726750,456,-17,-594
geo,76726760,461,-17,-599
geo,76726770,456,-17,-596
geo,76726780,456,-19,-593
geo,76726790,451,-4,-608
geo,76726800,460,-17,-593
geo,76726810,458,-20,-598
geo,76726820,455,-19,-591
geo,76726831,461,-24,-591
geo,76726841,455,-20,-598
geo,76726851,458,-16,-593
geo,76726860,456,-17,-593
geo,76726871,455,-6,-613
geo,76726881,456,-17,-591
geo,76726891,456,-19,-594
geo,76726900,456,-19,-594
geo,76726910,460,-17,-594
geo,76726920,456,-7,-611
geo,76726930,460,-19,-593
geo,76726940,456,-17,-589
geo,76726950,456,-17,-599
geo,76726961,460,-14,-594
geo,76726971,450,-7,-609
geo,76726980,460,-19,-593
geo,76726990,458,-14,-601
geo,76727000,456,-14,-598
geo,76727010,458,-12,-599
geo,76727020,456,-6,-621
geo,76727030,461,-19,-593
geo,76727040,455,-17,-593
geo,76727051,458,-17,-599
geo,76727060,456,-17,-594
geo,76727071,461,-22,-593
geo,76727080,464,-22,-598
geo,76727090,458,-24,-594
geo,76727100,451,-6,-618
geo,76727110,456,-20,-598
geo,76727121,456,-19,-594
geo,76727130,458,-19,-593
geo,76727140,453,-16,-598
geo,76727150,455,-7,-619
geo,76727160,456,-17,-596
geo,76727171,455,-17,-596
geo,76727180,456,-20,-594
geo,76727190,460,-20,-591
geo,76727200,450,-2,-623
geo,76727210,460,-25,-594
geo,76727220,456,-19,-594
geo,76727230,456,-17,-599
geo,76727240,461,-16,-594
geo,76727250,451,-2,-623
geo,76727260,460,-22,-599
geo,76727270,456,-22,-594
geo,76727280,458,-17,-596
geo,76727290,460,-17,-598
geo,76727300,455,-1,-621
geo,76727310,458,-20,-596
geo,76727320,458,-19,-594
geo,76727330,458,-17,-596
geo,76727340,460,-20,-594
geo,76727350,461,-22,-596
geo,76727360,458,-19,-599
geo,76727370,453,-22,-598
geo,76727380,455,-7,-626
geo,76727390,456,-22,-598
geo,76727400,460,-17,-594
geo,76727410,455,-14,-599
geo,76727420,456,-16,-599
geo,76727430,458,-19,-596
geo,76727440,456,-17,-593
geo,76727450,456,-14,-599
geo,76727460,453,-2,-628
geo,76727470,458,-19,-596
geo,76727480,456,-19,-601
geo,76727490,458,-17,-599
geo,76727500,458,-19,-596
geo,76727511,455,-6,-618
geo,76727520,456,-19,-593
geo,76727530,458,-24,-594
geo,76727540,463,-19,-598
geo,76727550,455,-22,-594
geo,76727561,455,-4,-604
geo,76727571,460,-17,-594
geo,76727581,460,-19,-593
geo,76727590,456,-19,-594
geo,76727601,458,-19,-598
geo,76727611,453,-7,-606
geo,76727621,455,-19,-596
geo,76727631,458,-19,-596
geo,76727640,456,-17,-596
geo,76727650,455,-17,-594
geo,76727660,460,-19,-593
geo,76727670,456,-17,-598
geo,76727680,455,-11,-601
geo,76727691,455,-16,-601
geo,76727701,456,-12,-599
geo,76727710,460,-16,-596
geo,76727721,460,-16,-596
geo,76727730,455,-22,-596
geo,76727740,458,-19,-599
geo,76727750,455,-19,-598
geo,76727760,456,-20,-598
geo,76727770,458,-19,-599
geo,76727781,458,-19,-596
geo,76727790,458,-19,-601
geo,76727801,460,-19,-596
geo,76727810,458,-20,-599
geo,76727820,458,-20,-601
geo,76727830,461,-20,-598
geo,76727840,458,-19,-596
geo,76727851,456,-19,-599
geo,76727860,458,-20,-593
geo,76727870,456,-17,-598
geo,76727880,460,-19,-596
geo,76727890,460,-17,-596
geo,76727901,460,-19,-598
geo,76727910,456,-17,-599
geo,76727920,458,-19,-598
geo,76727930,456,-20,-596
geo,76727940,456,-19,-598
geo,76727950,458,-17,-598
geo,76727960,456,-22,-598
geo,76727970,458,-17,-594
geo,76727980,458,-12,-601
geo,76727990,460,-12,-598
geo,76728000,456,-14,-603
geo,76728010,458,-14,-601
geo,76728020,460,-20,-599
geo,76728030,460,-20,-603
geo,76728040,464,-19,-599
geo,76728050,456,-20,-601
geo,76728060,458,-17,-596
geo,76728070,458,-22,-598
geo,76728080,455,-20,-599
geo,76728090,460,-20,-596
geo,76728100,460,-16,-598
geo,76728110,460,-20,-599
geo,76728120,456,-19,-599
geo,76728130,463,-19,-599
geo,76728140,456,-16,-598
geo,76728150,464,-22,-599
geo,76728160,455,-6,-624
geo,76728170,456,-20,-596
geo,76728180,456,-22,-599
geo,76728190,456,-16,-599
geo,76728200,463,-20,-594
geo,76728210,458,-6,-623
geo,76728220,455,-17,-599
geo,76728230,458,-20,-599
geo,76728240,460,-19,-599
geo,76728250,458,-17,-598
geo,76728260,451,-2,-624
geo,76728270,458,-22,-601
geo,76728280,458,-20,-598
geo,76728290,455,-17,-599
geo,76728301,458,-16,-596
geo,76728311,456,-9,-623
geo,76728321,456,-11,-599
geo,76728331,453,-11,-601
geo,76728341,458,-16,-603
geo,76728351,458,-17,-603
geo,76728360,458,-17,-601
geo,76728370,456,-19,-599
geo,76728380,463,-20,-599
geo,76728390,455,-9,-626
geo,76728400,456,-19,-596
geo,76728410,461,-17,-598
geo,76728420,455,-17,-599
geo,76728431,456,-19,-596
geo,76728441,453,-7,-624
geo,76728451,455,-19,-601
geo,76728460,461,-22,-598
geo,76728470,464,-20,-599
geo,76728480,456,-19,-599
geo,76728490,460,-20,-598
geo,76728500,460,-19,-598
geo,76728510,458,-19,-599
geo,76728521,461,-20,-598
geo,76728531,456,-22,-603
geo,76728541,458,-19,-599
geo,76728550,455,-19,-599
geo,76728560,456,-19,-599
